accuracy,Precision,Recall,loss,val_accuracy,val_Precision,val_Recall,val_loss
0.5503876209259033,0.5503876209259033,0.5503876209259033,1.7425577640533447,0.42424243688583374,0.42424243688583374,0.42424243688583374,0.7144701480865479
0.6744186282157898,0.6744186282157898,0.6744186282157898,0.6611496806144714,0.5151515007019043,0.5151515007019043,0.5151515007019043,0.6436392068862915
0.6356589198112488,0.6356589198112488,0.6356589198112488,0.618404746055603,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.5384455919265747
0.751937985420227,0.751937985420227,0.751937985420227,0.5052186846733093,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.4149842858314514
0.8992248177528381,0.8992248177528381,0.8992248177528381,0.32680341601371765,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.246385857462883
0.9224806427955627,0.9224806427955627,0.9224806427955627,0.1779799908399582,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.37358173727989197
0.9224806427955627,0.9224806427955627,0.9224806427955627,0.19599278271198273,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.5147523283958435
0.8837209343910217,0.8837209343910217,0.8837209343910217,0.23675711452960968,0.7575757503509521,0.7575757503509521,0.7575757503509521,0.7452966570854187
0.9147287011146545,0.9147287011146545,0.9147287011146545,0.2019142210483551,0.7878788113594055,0.7878788113594055,0.7878788113594055,0.5548456311225891
0.8914728760719299,0.8914728760719299,0.8914728760719299,0.2404615730047226,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.8036512732505798
0.8759689927101135,0.8759689927101135,0.8759689927101135,0.3239077627658844,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.7789223790168762
0.8604651093482971,0.8604651093482971,0.8604651093482971,0.3001250624656677,0.8484848737716675,0.8484848737716675,0.8484848737716675,0.27285057306289673
0.9379844665527344,0.9379844665527344,0.9379844665527344,0.21554070711135864,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.24837207794189453
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.1268019676208496,0.939393937587738,0.939393937587738,0.939393937587738,0.21527737379074097
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.11634764075279236,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.158259317278862
0.9767441749572754,0.9767441749572754,0.9767441749572754,0.0760156586766243,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.1604769229888916
0.9844961166381836,0.9844961166381836,0.9844961166381836,0.054010581225156784,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.17452795803546906
0.9844961166381836,0.9844961166381836,0.9844961166381836,0.03844665363430977,0.939393937587738,0.939393937587738,0.939393937587738,0.17182780802249908
1.0,1.0,1.0,0.01851441152393818,0.939393937587738,0.939393937587738,0.939393937587738,0.18615645170211792
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.02953498438000679,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.2104516476392746
1.0,1.0,1.0,0.018198369070887566,0.939393937587738,0.939393937587738,0.939393937587738,0.2116466909646988
1.0,1.0,1.0,0.0203412938863039,0.939393937587738,0.939393937587738,0.939393937587738,0.22370536625385284
1.0,1.0,1.0,0.00453420914709568,0.939393937587738,0.939393937587738,0.939393937587738,0.2401224970817566
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.007921834476292133,0.939393937587738,0.939393937587738,0.939393937587738,0.22806933522224426
1.0,1.0,1.0,0.007326116785407066,0.939393937587738,0.939393937587738,0.939393937587738,0.24072161316871643
1.0,1.0,1.0,0.00654629897326231,0.939393937587738,0.939393937587738,0.939393937587738,0.24492020905017853
1.0,1.0,1.0,0.0028167422860860825,0.939393937587738,0.939393937587738,0.939393937587738,0.23357151448726654
1.0,1.0,1.0,0.003021050477400422,0.939393937587738,0.939393937587738,0.939393937587738,0.25531089305877686
1.0,1.0,1.0,0.00151722168084234,0.939393937587738,0.939393937587738,0.939393937587738,0.27252212166786194
1.0,1.0,1.0,0.004604338202625513,0.939393937587738,0.939393937587738,0.939393937587738,0.3047736585140228
