accuracy,Precision,Recall,loss,val_accuracy,val_Precision,val_Recall,val_loss
0.4961240291595459,0.4961240291595459,0.4961240291595459,1.2414783239364624,0.5757575631141663,0.5757575631141663,0.5757575631141663,0.651452898979187
0.6201550364494324,0.6201550364494324,0.6201550364494324,0.6512196063995361,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6317411661148071
0.643410861492157,0.643410861492157,0.643410861492157,0.6004486680030823,0.6060606241226196,0.6060606241226196,0.6060606241226196,0.5752450823783875
0.682170569896698,0.682170569896698,0.682170569896698,0.5173984169960022,0.42424243688583374,0.42424243688583374,0.42424243688583374,0.8583935499191284
0.7674418687820435,0.7674418687820435,0.7674418687820435,0.5215926170349121,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.39542245864868164
0.8372092843055725,0.8372092843055725,0.8372092843055725,0.38179922103881836,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.5068681240081787
0.8449612259864807,0.8449612259864807,0.8449612259864807,0.363916277885437,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.3206724524497986
0.8914728760719299,0.8914728760719299,0.8914728760719299,0.25669968128204346,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.2449134737253189
0.9379844665527344,0.9379844665527344,0.9379844665527344,0.18709716200828552,0.939393937587738,0.939393937587738,0.939393937587738,0.20039908587932587
0.961240291595459,0.961240291595459,0.961240291595459,0.1245255321264267,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.29148104786872864
0.9457364082336426,0.9457364082336426,0.9457364082336426,0.11729222536087036,0.939393937587738,0.939393937587738,0.939393937587738,0.20535285770893097
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.09362171590328217,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.2404574602842331
0.961240291595459,0.961240291595459,0.961240291595459,0.08275589346885681,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.3317771852016449
0.9457364082336426,0.9457364082336426,0.9457364082336426,0.14917685091495514,0.7878788113594055,0.7878788113594055,0.7878788113594055,0.4047664701938629
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.11436844617128372,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.3571668863296509
0.8914728760719299,0.8914728760719299,0.8914728760719299,0.21342580020427704,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.24829652905464172
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.17840072512626648,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.1898244023323059
0.8992248177528381,0.8992248177528381,0.8992248177528381,0.20477327704429626,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.20595936477184296
0.9767441749572754,0.9767441749572754,0.9767441749572754,0.07130611687898636,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.3566311299800873
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.054670363664627075,0.939393937587738,0.939393937587738,0.939393937587738,0.2259862720966339
0.961240291595459,0.961240291595459,0.961240291595459,0.07911141961812973,0.939393937587738,0.939393937587738,0.939393937587738,0.19867675006389618
0.9844961166381836,0.9844961166381836,0.9844961166381836,0.03138507902622223,0.939393937587738,0.939393937587738,0.939393937587738,0.16437606513500214
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.03315240144729614,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.18046420812606812
1.0,1.0,1.0,0.017138635739684105,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.14594979584217072
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.02372675947844982,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.14831694960594177
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.018103688955307007,0.939393937587738,0.939393937587738,0.939393937587738,0.23416170477867126
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.031156517565250397,0.939393937587738,0.939393937587738,0.939393937587738,0.26504144072532654
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.021186314523220062,0.939393937587738,0.939393937587738,0.939393937587738,0.3367908298969269
1.0,1.0,1.0,0.01576017402112484,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.32608771324157715
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.02076885476708412,0.939393937587738,0.939393937587738,0.939393937587738,0.2617891728878021
1.0,1.0,1.0,0.005715684033930302,0.939393937587738,0.939393937587738,0.939393937587738,0.2221381813287735
1.0,1.0,1.0,0.004787486977875233,0.939393937587738,0.939393937587738,0.939393937587738,0.2066154181957245
1.0,1.0,1.0,0.0031282834243029356,0.939393937587738,0.939393937587738,0.939393937587738,0.20139917731285095
1.0,1.0,1.0,0.0037624703254550695,0.939393937587738,0.939393937587738,0.939393937587738,0.1959797739982605
1.0,1.0,1.0,0.0012536316644400358,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20395790040493011
1.0,1.0,1.0,0.0012626431416720152,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.2205439954996109
1.0,1.0,1.0,0.0025881845504045486,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20988184213638306
1.0,1.0,1.0,0.0011348883854225278,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20850221812725067
1.0,1.0,1.0,0.0007134326733648777,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20490454137325287
1.0,1.0,1.0,0.00045238100574351847,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20195376873016357
