accuracy,Precision,Recall,loss,val_accuracy,val_Precision,val_Recall,val_loss
0.5348837375640869,0.5348837375640869,0.5348837375640869,1.9965368509292603,0.42424243688583374,0.42424243688583374,0.42424243688583374,0.9117299914360046
0.4883720874786377,0.4883720874786377,0.4883720874786377,0.7570177316665649,0.42424243688583374,0.42424243688583374,0.42424243688583374,0.698951244354248
0.4883720874786377,0.4883720874786377,0.4883720874786377,0.7352807521820068,0.42424243688583374,0.42424243688583374,0.42424243688583374,0.6727835536003113
0.682170569896698,0.682170569896698,0.682170569896698,0.6234468817710876,0.5757575631141663,0.5757575631141663,0.5757575631141663,0.6046252846717834
0.751937985420227,0.751937985420227,0.751937985420227,0.5073155164718628,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.46200481057167053
0.604651153087616,0.604651153087616,0.604651153087616,0.6969050765037537,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.4916887581348419
0.8449612259864807,0.8449612259864807,0.8449612259864807,0.48007893562316895,0.6969696879386902,0.6969696879386902,0.6969696879386902,0.5551905632019043
0.713178277015686,0.713178277015686,0.713178277015686,0.5039417147636414,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.4048135578632355
0.9224806427955627,0.9224806427955627,0.9224806427955627,0.34498023986816406,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.30358174443244934
0.8992248177528381,0.8992248177528381,0.8992248177528381,0.2684183120727539,0.8484848737716675,0.8484848737716675,0.8484848737716675,0.3684009909629822
0.8914728760719299,0.8914728760719299,0.8914728760719299,0.23392648994922638,0.7575757503509521,0.7575757503509521,0.7575757503509521,0.39650702476501465
0.961240291595459,0.961240291595459,0.961240291595459,0.16484372317790985,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.26288333535194397
0.8372092843055725,0.8372092843055725,0.8372092843055725,0.49377065896987915,0.8484848737716675,0.8484848737716675,0.8484848737716675,0.31840255856513977
0.8914728760719299,0.8914728760719299,0.8914728760719299,0.30735060572624207,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.32203224301338196
0.9224806427955627,0.9224806427955627,0.9224806427955627,0.2643004059791565,0.8787878751754761,0.8787878751754761,0.8787878751754761,0.2339678257703781
0.930232584476471,0.930232584476471,0.930232584476471,0.16934844851493835,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.24918128550052643
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.14727871119976044,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.21752949059009552
0.9147287011146545,0.9147287011146545,0.9147287011146545,0.1764513999223709,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.18981191515922546
0.9534883499145508,0.9534883499145508,0.9534883499145508,0.1009635478258133,0.939393937587738,0.939393937587738,0.939393937587738,0.18489988148212433
0.9767441749572754,0.9767441749572754,0.9767441749572754,0.08762643486261368,0.939393937587738,0.939393937587738,0.939393937587738,0.19933448731899261
0.9689922332763672,0.9689922332763672,0.9689922332763672,0.07596825808286667,0.939393937587738,0.939393937587738,0.939393937587738,0.19776633381843567
0.9689922332763672,0.9689922332763672,0.9689922332763672,0.07671359926462173,0.939393937587738,0.939393937587738,0.939393937587738,0.20280109345912933
0.9689922332763672,0.9689922332763672,0.9689922332763672,0.06786120682954788,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.18857593834400177
0.9767441749572754,0.9767441749572754,0.9767441749572754,0.05301390960812569,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.1753869503736496
1.0,1.0,1.0,0.024477988481521606,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.16476070880889893
0.9922480583190918,0.9922480583190918,0.9922480583190918,0.028149325400590897,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.1816083788871765
1.0,1.0,1.0,0.030568193644285202,0.939393937587738,0.939393937587738,0.939393937587738,0.2306765466928482
0.9767441749572754,0.9767441749572754,0.9767441749572754,0.05965830013155937,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.17853233218193054
0.9767441749572754,0.9767441749572754,0.9767441749572754,0.03701970726251602,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.17012053728103638
0.9689922332763672,0.9689922332763672,0.9689922332763672,0.05622014030814171,0.939393937587738,0.939393937587738,0.939393937587738,0.22898735105991364
