accuracy,Precision,Recall,loss,val_accuracy,val_Precision,val_Recall,val_loss
0.4728682041168213,0.46399998664855957,0.44961240887641907,0.8468766212463379,0.42424243688583374,0.42424243688583374,0.42424243688583374,0.7000380158424377
0.5193798542022705,0.55474454164505,0.5891472697257996,0.6761571764945984,0.939393937587738,0.800000011920929,0.9696969985961914,0.649743378162384
0.6201550364494324,0.5764706134796143,0.7596899271011353,0.6550002098083496,0.8181818127632141,0.7209302186965942,0.939393937587738,0.5960341691970825
0.7751938104629517,0.6516128778457642,0.7829457521438599,0.6082807779312134,0.42424243688583374,0.5,0.5757575631141663,0.697567880153656
0.7286821603775024,0.6392405033111572,0.7829457521438599,0.5509358048439026,0.939393937587738,0.8421052694320679,0.9696969985961914,0.3990718126296997
0.8914728760719299,0.7828947305679321,0.9224806427955627,0.37940797209739685,0.8181818127632141,0.761904776096344,0.9696969985961914,0.3437250554561615
0.930232584476471,0.7973856329917908,0.9457364082336426,0.24223630130290985,0.939393937587738,0.8648648858070374,0.9696969985961914,0.21225646138191223
0.961240291595459,0.8389261960983276,0.9689922332763672,0.14199063181877136,0.9090909361839294,0.800000011920929,0.9696969985961914,0.2641229033470154
0.9379844665527344,0.7575757503509521,0.9689922332763672,0.18131746351718903,0.7878788113594055,0.7749999761581421,0.939393937587738,0.5464847087860107
0.9069767594337463,0.8157894611358643,0.961240291595459,0.2586963474750519,0.9090909361839294,0.8648648858070374,0.9696969985961914,0.24144995212554932
0.9457364082336426,0.7987421154975891,0.9844961166381836,0.11238639056682587,0.939393937587738,0.8648648858070374,0.9696969985961914,0.1990005373954773
0.9689922332763672,0.8193548321723938,0.9844961166381836,0.11436623334884644,0.939393937587738,0.8648648858070374,0.9696969985961914,0.19537274539470673
0.9689922332763672,0.8936170339584351,0.9767441749572754,0.09230291098356247,0.939393937587738,0.9142857193946838,0.9696969985961914,0.17928330600261688
0.9767441749572754,0.8445945978164673,0.9689922332763672,0.07044798135757446,0.9696969985961914,0.8888888955116272,0.9696969985961914,0.15028716623783112
0.9922480583190918,0.8410596251487732,0.9844961166381836,0.048856936395168304,0.939393937587738,0.9142857193946838,0.9696969985961914,0.1744544506072998
0.9922480583190918,0.8999999761581421,0.9767441749572754,0.04724825173616409,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.15166832506656647
1.0,0.9770992398262024,0.9922480583190918,0.014308021403849125,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.16011914610862732
1.0,0.9545454382896423,0.9767441749572754,0.011677373200654984,0.939393937587738,0.9411764740943909,0.9696969985961914,0.17702573537826538
1.0,0.9280575513839722,1.0,0.021765952929854393,0.939393937587738,0.9411764740943909,0.9696969985961914,0.19191288948059082
1.0,0.908450722694397,1.0,0.013650119304656982,0.9696969985961914,0.9142857193946838,0.9696969985961914,0.22830095887184143
0.9767441749572754,0.9407407641410828,0.9844961166381836,0.04292098432779312,0.9090909361839294,0.837837815284729,0.939393937587738,0.35430973768234253
0.9844961166381836,0.9071428775787354,0.9844961166381836,0.04825887829065323,0.8484848737716675,0.824999988079071,1.0,0.40141838788986206
0.9844961166381836,0.8865247964859009,0.9689922332763672,0.0546414889395237,0.939393937587738,0.8157894611358643,0.939393937587738,0.3684873878955841
0.9767441749572754,0.8707482814788818,0.9922480583190918,0.039421699941158295,0.9090909361839294,0.8205128312110901,0.9696969985961914,0.34683674573898315
0.961240291595459,0.8936170339584351,0.9767441749572754,0.0946945995092392,0.939393937587738,0.837837815284729,0.939393937587738,0.3295905292034149
0.9844961166381836,0.8533333539962769,0.9922480583190918,0.047368939965963364,0.939393937587738,0.8421052694320679,0.9696969985961914,0.16915886104106903
0.9689922332763672,0.8999999761581421,0.9767441749572754,0.049810945987701416,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.15369118750095367
1.0,0.9214285612106323,1.0,0.005944858305156231,0.9696969985961914,0.9142857193946838,0.9696969985961914,0.21590690314769745
1.0,0.9208633303642273,0.9922480583190918,0.012940146028995514,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.18869292736053467
0.9922480583190918,0.9481481313705444,0.9922480583190918,0.012961332686245441,0.9696969985961914,0.9142857193946838,0.9696969985961914,0.1562383770942688
0.9844961166381836,0.9343065619468689,0.9922480583190918,0.04086212068796158,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20130327343940735
1.0,0.9416058659553528,1.0,0.006167159881442785,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.18313787877559662
1.0,0.9555555582046509,1.0,0.00392806576564908,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.1702820360660553
1.0,0.9555555582046509,1.0,0.003296014154329896,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.18794916570186615
1.0,0.9214285612106323,1.0,0.0027710527647286654,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.1930318921804428
1.0,0.9485294222831726,1.0,0.0022545435931533575,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.19020546972751617
1.0,0.969924807548523,1.0,0.0029544939752668142,0.9696969985961914,0.9411764740943909,0.9696969985961914,0.19189080595970154
1.0,0.9624060392379761,0.9922480583190918,0.0011083076242357492,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.20155665278434753
1.0,0.9847328066825867,1.0,0.0016112193698063493,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.1890447437763214
1.0,0.9485294222831726,1.0,0.0005824719555675983,0.9696969985961914,0.9696969985961914,0.9696969985961914,0.18983131647109985
